,BMET6_Distal
HES3,0
GPR153,6
ACOT7,86
RP1-202O8.3,28
HES2,20
ESPN,2
RP1-202O8.2,0
TNFRSF25,626
PLEKHG5,8
NOL9,145
TAS1R1,0
ZBTB48,87
KLHL21,49
PHF13,35
THAP3,193
DNAJC11,87
RP11-242F24.1,20
RP11-312B8.1,5
CAMTA1,1019
RP11-334N17.1,0
RP3-453P22.2,0
RP4-549F15.1,0
RP11-338N10.1,0
RP11-338N10.2,0
RP11-338N10.3,0
VAMP3,451
PER3,52
RP3-467L1.4,4
UTS2,29
TNFRSF9,27
PARK7,3445
ERRFI1,21
RP11-431K24.1,5
RP11-431K24.3,0
RP11-431K24.4,2
SLC45A1,5
RERE,289
RP5-1115A15.1,13
RP4-633I8.4,0
ENO1,2818
ENO1-AS1,25
CA6,17
SLC2A7,0
SLC2A5,9
GPR157,25
RP3-510D11.1,0
RP3-510D11.2,2
H6PD,98
SPSB1,5
RP13-392I16.1,0
SLC25A33,28
TMEM201,20
PIK3CD,206
C1orf200,2
RP11-558F24.4,32
CLSTN1,168
CTNNBIP1,39
RP11-84A14.5,0
LZIC,384
NMNAT1,114
RBP7,453
UBE4B,218
KIF1B,119
PGD,484
RP4-736L20.3,0
APITD1,74
APITD1-CORT,1
CORT,0
DFFA,362
RP5-1113E3.3,2
PEX14,93
CASZ1,37
RP4-734G22.3,0
C1orf127,0
TARDBP,759
MASP2,3
RP4-635E18.8,103
SRM,143
EXOSC10,267
RP4-635E18.7,7
RP4-635E18.6,8
MTOR,120
MTOR-AS1,0
ANGPTL7,0
UBIAD1,185
PTCHD2,2
RP1-69M21.2,0
FBXO2,42
FBXO44,280
FBXO6,144
MAD2L2,441
DRAXIN,65
AGTRAP,953
C1orf167,8
RP11-56N19.5,0
MTHFR,178
CLCN6,79
NPPA-AS1,10
NPPA,1
NPPB,0
KIAA2013,182
PLOD1,61
MFN2,87
MIIP,341
TNFRSF8,17
TNFRSF1B,874
VPS13D,199
RP5-888M10.2,1
DHRS3,229
RP11-474O21.5,2
AADACL4,0
AADACL3,0
C1orf158,6
PRAMEF12,0
PRAMEF1,0
RP5-845O24.8,0
PRAMEF11,0
HNRNPCL1,8
PRAMEF2,0
PRAMEF4,0
PRAMEF10,0
PRAMEF7,0
PRAMEF6,0
PRAMEF22,0
WI2-3308P17.2,0
RP13-221M14.2,0
PRAMEF26,0
PRAMEF3,0
PRAMEF5,0
PRAMEF8,0
PRAMEF9,0
RP11-219C24.10,0
PRAMEF13,0
PRAMEF18,0
PRAMEF16,0
PRAMEF21,0
PRAMEF15,0
PRAMEF14,0
PRAMEF19,0
PRAMEF17,0
PRAMEF20,0
LRRC38,0
RP4-597A16.2,0
PDPN,1
CTA-520D8.2,0
PRDM2,604
RP11-344F13.1,0
RP4-704D23.1,0
KAZN,1
TMEM51,7
C1orf195,0
FHAD1,16
RP3-467K16.2,6
RP3-467K16.7,0
RP3-467K16.4,16
EFHD2,617
CTRC,1
CELA2A,1
CELA2B,0
CASP9,46
DNAJC16,120
RP4-680D5.8,1
AGMAT,86
RP4-680D5.2,1
DDI2,182
RSC1A1,0
RP4-680D5.9,1
PLEKHM2,91
RP11-288I21.1,0
SLC25A34,2
RP11-169K16.4,0
TMEM82,0
FBLIM1,56
RP11-169K16.9,272
SPEN,308
ZBTB17,135
C1orf64,2
RP11-5P18.5,0
HSPB7,4
CLCNKA,0
CLCNKB,0
FAM131C,0
EPHA2,0
RP11-276H7.2,0
RP11-276H7.3,0
ARHGEF19-AS1,0
ARHGEF19,60
C1orf134,5
RSG1,18
FBXO42,229
SZRD1,443
SPATA21,0
NECAP2,896
RP4-798A10.2,24
RP4-798A10.7,32
RP4-798A10.4,1
U1,0
FAM231B,1
NBPF1,120
RP5-1182A14.5,0
CROCCP2,210
FAM231A,0
FAM231C,0
CROCC,37
RP11-108M9.1,0
RP11-108M9.2,0
U1,0
RP11-108M9.4,99
RP11-108M9.6,43
MFAP2,3
RP1-37C10.3,0
ATP13A2,60
SDHB,755
PADI2,31
RP11-380J14.1,0
PADI1,0
PADI3,0
PADI4,118
AC004824.2,1
RP1-20B21.4,0
RCC2,183
ARHGEF10L,29
RP11-473A10.2,0
ACTL8,0
RP11-174G17.2,0
IGSF21,0
RP11-174G17,0
RP11-422P22.1,0
KLHDC7A,1
PAX7,0
TAS1R2,0
RP13-279N23.2,0
ALDH4A1,15
IFFO2,38
UBR4,328
RP1-43E13.2,28
EMC1,97
MRTO4,353
AKR7A3,1
AKR7A2,269
PQLC2,56
CAPZB,3240
RP5-1056L3.1,0
MINOS1-NBL1,0
MINOS1,2013
NBL1,17
HTR6,0
TMCO4,119
RNF186,0
RP11-91K11.2,0
OTUD3,65
PLA2G2E,0
PLA2G2A,341
PLA2G5,1
PLA2G2D,8
PLA2G2F,0
RP3-340N1.2,1
PLA2G2C,2
UBXN10-AS1,53
UBXN10,12
RP3-340N1.6,0
VWA5B1,0
RP4-745E8.2,0
LINC01141,1
RP4-749H3.2,0
CAMK2N1,18
MUL1,124
FAM43B,0
CDA,427
PINK1,40
PINK1-AS,10
DDOST,939
KIF17,2
SH2D5,0
RP5-930J4.2,0
HP1BP3,1976
RP5-930J4.4,14
EIF4G3,247
ECE1,157
RP3-329E20.2,1
RP5-1071N3.1,1
RP11-293F5.1,0
NBPF3,55
ALPL,26
RP11-63N8.3,0
RAP1GAP,4
USP48,650
LDLRAD2,7
HSPG2,13
CELA3B,0
CELA3A,0
RP1-224A6.3,6
LINC00339,222
CDC42,4470
RP1-224A6.9,3
WNT4,1
ZBTB40,154
EPHA8,0
C1QA,317
C1QC,311
C1QB,316
EPHB2,16
RP11-69E9.1,0
RP1-74M1.3,0
LACTBL1,0
C1orf234,0
KDM1A,84
RP1-184J9.2,0
LUZP1,331
HTR1D,1
RP5-1057J7.6,92
HNRNPR,1984
ZNF436,20
C1orf213,25
RP5-1057J7.7,2
TCEA3,192
ASAP3,4
E2F2,17
RP1-150O5.3,2
ID3,290
MDS2,175
RPL11,102239
TCEB3,260
RP5-886K2.3,110
PITHD1,559
LYPLA2,483
GALE,106
HMGCL,327
FUCA1,159
CNR2,67
RP11-4M23.3,2
PNRC2,68
SRSF10,781
RP11-293P20.2,0
MYOM3,2
RP11-293P20.4,0
IL22RA1,0
IFNLR1,15
RP11-10N16.2,1
RP11-10N16.3,0
GRHL3,0
STPG1,52
NIPAL3,450
RCAN3,527
RP4-594I10.3,395
NCMAP,24
SRRM1,3597
CLIC4,64
RUNX3,677
RP11-84D1.1,0
RP11-84D1.2,1
RP4-799D16.1,4
RP4-706G24.1,0
SYF2,1986
C1orf63,3606
RP3-465N24.6,9
RHD,17
TMEM50A,1803
RHCE,26
TMEM57,303
LDLRAP1,887
RP11-70P17.1,25
MAN1C1,38
RP1-187B23.1,102
SEPN1,66
RP1-317E23.6,0
RP1-317E23.3,12
MTFR1L,242
AL020996.1,29
RP1-317E23.7,0
AUNIP,15
RP1-125I3.2,8
PAQR7,26
STMN1,1543
PAFAH2,135
EXTL1,0
SLC30A2,8
TRIM63,1
PDIK1L,125
FAM110D,2
ZNF593,398
RP11-96L14.7,1
CNKSR1,27
CATSPER4,0
CEP85,42
SH3BGRL3,15312
UBXN11,424
CD52,21316
AIM1L,23
ZNF683,640
LIN28A,9
DHDDS,161
RP3-476K8.3,0
HMGN2,6122
RPS6KA1,455
RP5-968P14.2,1
ARID1A,591
PIGV,90
ZDHHC18,115
SFN,1
RP1-50O24.6,0
GPN2,218
GPATCH3,100
NUDC,1329
NR0B2,0
C1orf172,34
TRNP1,0
FAM46B,0
SLC9A1,54
RP11-40H20.4,1
WDTC1,160
TMEM222,295
SYTL1,868
MAP3K6,81
FCN3,0
CD164L2,1
GPR3,0
WASF2,1796
RP4-752I6.1,3
RP1-159A19.4,20
AHDC1,50
FGR,967
RP11-288L9.1,2
IFI6,742
RP11-288L9.4,0
FAM76A,240
STX12,349
PPP1R8,315
AL109927.1,1
THEMIS2,425
RPA2,979
SMPDL3B,11
RP11-460I13.2,1
XKR8,171
EYA3,133
PTAFR,133
DNAJC8,1582
AL353354.1,0
AL353354.2,5
ATPIF1,4000
RP5-1092A3.4,63
RP5-1092A3.5,0
SESN2,71
MED18,64
PHACTR4,390
RCC1,185
TRNAU1AP,438
SNHG12,705
TAF12,728
RAB42,2
RP11-442N24__B.1,3
RNU11,0
GMEB1,231
YTHDF2,713
OPRD1,0
RP1-212P9.2,0
RP1-212P9.3,2
EPB41,1142
TMEM200B,1
RP11-242O24.3,0
SRSF4,908
RP11-242O24.5,3
MECR,120
RP11-467D18.2,0
PTPRU,0
RP3-437I16.1,0
RP4-656G21.1,0
RP11-111I12.1,0
RP5-893G23.1,0
RP4-591L5.1,0
RP4-591L5.2,0
MATN1,4
MATN1-AS1,62
LAPTM5,5835
RP5-1125N11.1,0
RP1-65J11.1,0
RP1-65J11.5,8
SDC3,14
PUM1,421
NKAIN1,0
SNRNP40,679
ZCCHC17,591
RP11-266K22.2,5
FABP3,5
SERINC2,41
AC114494.1,0
RP11-439L8.3,0
RP11-439L8.4,0
RP11-73M7.1,0
TINAGL1,2
HCRTR1,0
PEF1,417
RP11-73M7.6,0
RP11-73M7.9,1
COL16A1,1
BAI2,1
RP11-84A19.3,0
SPOCD1,0
RP11-84A19.2,3
RP11-84A19.4,11
PTP4A2,1485
AL136115.1,0
RP4-534N18.2,0
KHDRBS1,721
RP11-277A4.4,6
TMEM39B,154
KPNA6,407
TXLNA,164
CCDC28B,344
RP4-622L5.7,2
IQCC,29
DCDC2B,2
TMEM234,95
EIF3I,1572
FAM167B,11
LCK,2412
HDAC1,783
MARCKSL1,585
RP4-811H24.9,0
TSSK3,11
FAM229A,25
BSDC1,604
RP1-27O5.3,0
ZBTB8B,18
ZBTB8A,74
ZBTB8OS,864
RBBP4,1033
SYNC,244
RP11-114B7.6,4
KIAA1522,4
YARS,307
S100PBP,324
FNDC5,1
HPCA,1
TMEM54,15
RNF19B,52
FKSG48,0
RP1-117O3.2,0
AK2,447
ADC,27
TRIM62,28
ZNF362,79
RP11-415J8.7,0
A3GALT2,0
RP11-415J8.3,0
PHC2,180
RP11-415J8.5,0
ZSCAN20,11
CSMD2,27
HMGB4,0
RP5-1007G16.1,0
C1orf94,0
SMIM12,464
GJB5,0
GJB4,0
RP1-34M23.5,0
GJB3,0
GJA4,3
RP5-997D16.2,0
DLGAP3,28
RP11-244H3.4,4
ZMYM6NB,1
ZMYM6,142
ZMYM1,165
SFPQ,984
ZMYM4,261
ZMYM4-AS1,0
KIAA0319L,296
NCDN,10
RP4-728D4.2,229
TFAP2E,8
PSMB2,1160
C1orf216,102
CLSPN,124
RP11-435D7.3,0
AGO4,198
AGO1,173
RP4-789D17.5,0
AGO3,573
RP4-665N4.8,1
TEKT2,0
ADPRHL2,283
COL8A2,2
TRAPPC3,731
MAP7D1,143
THRAP3,1617
SH3D21,14
EVA1B,25
RP11-268J15.5,2
STK40,100
LSM10,1032
OSCP1,12
MRPS15,1008
CSF3R,777
RP4-614N24.1,0
GRIK3,0
RP5-1180C18.1,0
LINC01137,58
ZC3H12A,117
MEAF6,1779
SNIP1,99
DNALI1,1
GNL2,277
RSPO1,10
C1orf109,204
CDCA8,70
EPHA10,3
MANEAL,8
RP11-109P14.9,0
YRDC,24
C1orf122,426
MTF1,173
AL929472.1,0
RP11-109P14.10,30
INPP5B,147
SF3A3,477
FHL3,80
UTP11L,247
POU3F1,0
RP5-884C9.2,0
RP11-214L19.1,0
RP11-329N22.1,1
RRAGC,225
RP5-864K19.4,18
MYCBP,256
GJA9,0
RHBDL2,15
AKIRIN1,388
NDUFS5,4405
MACF1,1100
RP11-420K8.1,2
KIAA0754,36
BMP8A,0
RP11-69E11.4,64
PABPC4,332
RP11-69E11.8,0
HEYL,1
RP1-144F13.3,0
NT5C1A,0
HPCAL4,32
PPIE,522
BMP8B,17
OXCT2,6
RP1-118J21.25,3
TRIT1,115
MYCL,30
RP1-118J21.5,0
MFSD2A,2
CAP1,2634
PPT1,647
RLF,261
TMCO2,1
RP1-39G22.7,169
ZMPSTE24,253
COL9A2,25
SMAP2,1344
ZFP69B,32
ZFP69,30
RP11-656D10.3,12
EXO5,59
RP11-656D10.5,0
RP11-656D10.6,1
ZNF684,46
RIMS3,5
RP4-739H11.3,0
NFYC-AS1,70
NFYC,280
KCNQ4,2
CITED4,1
RP5-1066H13.4,0
CTPS1,72
SLFNL1,0
SCMH1,130
RP11-399E6.1,0
FOXO6,0
RP11-399E6.4,0
EDN2,0
HIVEP3,94
RP11-486B10.3,0
GUCA2B,0
GUCA2A,1
FOXJ3,269
RIMKLA,12
ZMYND12,4
PPCS,1100
CCDC30,98
PPIH,506
RP5-994D16.3,0
YBX1,2382
CLDN19,0
LEPRE1,252
C1orf50,262
RP5-994D16.9,0
CCDC23,530
ERMAP,79
RP11-342M1.3,26
ZNF691,51
SLC2A1,118
SLC2A1-AS1,34
FAM183A,1
EBNA1BP2,522
WDR65,3
TMEM125,7
C1orf210,10
TIE1,11
MPL,1
RP1-92O14.3,24
CDC20,106
ELOVL1,328
MED8,306
RP1-92O14.6,0
SZT2,201
SZT2-AS1,0
HYI,109
HYI-AS1,1
PTPRF,18
KDM4A,101
KDM4A-AS1,37
ST3GAL3,39
RP11-184I16.4,2
ARTN,0
RP11-7O11.3,12
IPO13,52
DPH2,132
ATP6V0B,1571
B4GALT2,15
CCDC24,17
SLC6A9,8
RP5-1198O20.4,2
KLF17,2
DMAP1,374
ERI3,227
RNF220,264
TMEM53,41
C1orf228,225
KIF2C,39
RP11-269F19.2,4
RPS8,105566
BEST4,14
PLK3,124
TCTEX1D4,8
BTBD19,10
PTCH2,18
EIF2B3,236
HECTD3,53
UROD,563
ZSWIM5,8
HPDL,15
MUTYH,175
TOE1,136
TESK2,59
CCDC163P,43
MMACHC,9
PRDX1,2104
AKR1A1,882
NASP,1045
CCDC17,4
GPBP1L1,467
TMEM69,296
IPP,114
MAST2,20
PIK3R3,106
RP4-533D7.4,0
RP4-533D7.5,5
TSPAN1,31
RP11-322N21.2,0
POMGNT1,146
LURAP1,0
RAD54L,13
LRRC41,179
UQCRH,6030
NSUN4,113
FAAH,12
RP5-1109J22.2,0
LINC00505,6
DMBX1,1
MKNK1-AS1,0
KNCN,0
MKNK1,356
MOB3C,76
ATPAF1,87
EFCAB14,874
TEX38,0
EFCAB14-AS1,0
CYP4B1,0
CYP4A11,0
CYP4X1,1
CYP4Z1,0
CYP4A22-AS1,11
CYP4A22,0
LINC00853,11
PDZK1IP1,84
TAL1,53
RP1-18D14.7,0
STIL,17
CMPK1,530
RP11-511I2.2,0
FOXE3,0
FOXD2-AS1,4
FOXD2,3
RP11-543D5.1,0
TRABD2B,0
RP11-543D5.2,0
FLJ00388,0
RP11-330M19.1,0
RP4-683M8.2,0
RP11-193P11.3,0
AL109659.1,0
RP5-1024N4.2,0
SLC5A9,1
RP5-1024N4.4,2
SPATA6,71
AGBL4,1
BEND5,57
RP11-141A19.1,0
RP11-141A19.2,0
AL645730.2,0
ELAVL4,3
RP11-567C20.2,0
RP11-567C20.3,0
DMRTA2,0
RP5-850O15.4,6
FAF1,89
RP5-850O15.3,0
CDKN2C,124
C1orf185,0
RP11-296A18.3,7
RNF11,191
RP11-296A18.6,0
TTC39A,23
RP11-275F13.1,2
EPS15,682
RP11-253A20.1,0
RP11-191G24.1,14
OSBPL9,307
NRD1,1097
RP4-657D16.3,4
RP4-657D16.6,0
RAB3B,59
TXNDC12,677
KTI12,161
RP11-91A18.4,0
TXNDC12-AS1,0
BTF3L4,878
ZFYVE9,15
CC2D1B,81
RP11-155O18.6,0
ORC1,22
PRPF38A,753
ZCCHC11,1327
RP11-25O10.2,1
GPX7,225
FAM159A,134
COA7,47
ZYG11B,192
ZYG11A,9
RP4-631H13.2,0
ECHDC2,472
SCP2,1585
PODN,5
RP11-334A14.5,0
SLC1A7,73
RP11-334A14.8,0
CPT2,132
RP5-1024G6.2,1
C1orf123,513
RP5-1024G6.7,10
MAGOH,1135
RP5-1024G6.5,3
RP5-1024G6.8,4
LRP8,13
RP4-784A16.1,0
RP4-784A16.2,0
RP4-784A16.4,0
RP4-784A16.5,11
RP11-117D22.1,0
RP11-117D22.2,62
DMRTB1,0
GLIS1,1
NDC1,71
YIPF1,119
DIO1,0
HSPB11,944
LRRC42,77
LDLRAD1,0
RP4-758J24.5,11
TMEM59,2872
TCEANC2,127
AL161915.1,6
CDCP2,0
RP11-446E24.4,0
AL357673.1,28
CYB5RL,45
MRPL37,480
SSBP3,291
SSBP3-AS1,0
RP5-997D24.3,2
RP4-705F19.1,0
RP5-866L20.1,0
ACOT11,36
FAM151A,0
MROH7-TTC4,0
MROH7,0
TTC4,45
PARS2,31
TTC22,23
RP11-67L3.2,0
C1orf177,14
DHCR24,12
RP11-67L3.5,0
RP11-67L3.4,0
TMEM61,0
RP11-12C17.2,0
BSND,0
PCSK9,1
USP24,193
RP11-101C11.1,0
RP11-466L17.1,0
RP11-90C4.1,1
RP11-90C4.2,0
RP11-90C4.3,0
RP1-158P9.1,0
RP11-504A18.1,1
RP4-710M16.2,1
PPAP2B,14
PRKAA2,7
C1orf168,3
RP11-378I13.1,0
C8A,0
C8B,0
RP5-1103B4.3,0
DAB1,18
RP6-102O10.1,0
DAB1-AS1,0
RP11-393I23.4,0
OMA1,361
TACSTD2,29
MYSM1,390
JUN,3481
LINC01135,5
RP11-63G10.3,1
RP11-63G10.2,0
RP4-794H19.1,3
RP4-794H19.4,10
RP11-145M4.1,0
RP11-145M4.2,0
RP11-145M4.3,1
RP11-467C18.1,0
FGGY,68
RP4-782L23.2,0
RP4-782L23.1,2
HOOK1,110
CYP2J2,4
C1orf87,0
RP11-575B7.3,0
RP11-776H12.1,1
RP11-436K8.1,0
NFIA,345
RP4-668G5.1,0
RP5-833A20.1,0
TM2D1,854
RP11-430G17.3,7
INADL,208
L1TD1,10
KANK4,0
USP1,848
DOCK7,44
ANGPTL3,14
AL138847.1,1
RP11-230B22.1,1
ATG4C,205
RP4-771M4.3,1
RP11-5P4.1,0
RP11-5P4.2,0
RP11-5P4.3,0
RP11-335E6.2,1
RP11-335E6.4,0
LINC00466,0
RP11-335E6.3,0
RP4-792G4.2,1
FOXD3,0
ALG6,170
ITGB3BP,429
EFCAB7,77
DLEU2L,60
PGM1,201
ROR1,1
RP11-24J23.2,5
UBE2U,0
CACHD1,10
RAVER2,22
JAK1,1957
RP11-182I10.3,7
RP4-535B20.4,5
RP4-535B20.1,1
AK4,20
DNAJC6,22
RP5-1044H5.1,0
LEPR,41
LEPROT,686
PDE4B,209
RP11-397C12.1,0
SGIP1,1
AL139147.1,2
TCTEX1D1,13
INSL5,0
WDR78,15
RP11-342H21.2,0
MIER1,1062
SLC35D1,110
C1orf141,0
IL23R,35
IL12RB2,20
SERBP1,3251
RP4-763G1.2,0
GADD45A,244
GNG12,7
GNG12-AS1,1
DIRAS3,1
WLS,21
RPE65,0
DEPDC1,63
RP4-694A7.2,0
RP4-694A7.4,1
RP11-424D14.1,0
RP11-74K19.1,0
RP3-380B4.1,0
LRRC7,27
RP11-181B18.1,0
LRRC40,168
SRSF11,2506
RP4-677H15.4,0
ANKRD13C,202
HHLA3,92
RP11-180O5.2,0
CTH,19
RP11-42O15.3,0
RP5-952N6.1,0
RP11-99H8.1,2
PTGER3,2
RP3-333A15.1,0
ZRANB2-AS1,1
ZRANB2,1927
RP11-386O9.2,0
NEGR1,13
RP11-82L20.1,0
RP4-660H19.1,0
RP11-262K1.1,0
RP4-598G3.1,0
RP4-788P17.1,0
LRRIQ3,19
FPGT,73
FPGT-TNNI3K,4
TNNI3K,0
RP11-439H8.4,0
RP4-650F12.2,0
LRRC53,0
C1orf173,1
RP4-612J11.1,0
RP11-17E13.2,2
CRYZ,153
TYW3,503
RP11-93N20.1,0
RP11-510C10.4,0
RP11-510C10.2,0
LHX8,0
RP11-510C10.3,0
SLC44A5,3
RP4-682C21.5,0
ACADM,655
RABGGTB,494
MSH4,1
ASB17,0
RP11-550H2.1,0
RP11-550H2.2,0
ST6GALNAC3,17
RP5-1102E8.3,0
RP11-415A20.1,0
ST6GALNAC5,1
RP4-564M11.2,0
PIGK,207
AK5,138
RP11-375A5.1,0
ZZZ3,276
USP33,582
FAM73A,278
NEXN-AS1,4
NEXN,43
FUBP1,913
DNAJB4,86
GIPC2,7
RP11-386I14.4,36
PTGFR,5
IFI44L,172
IFI44,243
ELTD1,0
RP4-726F1.1,0
RP11-339A11.2,0
RP11-339D23.1,0
RP11-115A15.1,0
RP5-887A10.1,469
LPHN2,1
RP5-837I24.2,0
RP5-837I24.4,0
RP11-147G16.1,0
RP4-601K24.1,0
RP11-170N11.1,0
RP11-413G15.1,0
RP11-475O6.1,29
RP5-836J3.1,0
TTLL7,92
RP11-486G15.2,84
PRKACB,746
SAMD13,18
DNASE2B,6
RPF1,391
GNG5,2433
CTBS,378
C1orf180,0
SSX2IP,171
LPAR3,14
MCOLN2,91
WDR63,10
MCOLN3,12
SYDE2,42
C1orf52,505
BCL10,284
RP11-131L23.1,11
DDAH1,14
RP11-131L23.2,0
RP11-290M5.4,0
CYR61,7
RP11-290M5.2,0
ZNHIT6,419
COL24A1,8
ODF2L,1639
CLCA2,0
CLCA1,0
CLCA4,0
RP4-651E10.4,0
RP4-612B15.3,32
SH3GLB1,992
15-Sep,2275
HS2ST1,124
RP4-604K5.3,0
RP4-604K5.2,2
RP5-1052I5.2,1
LINC01140,0
LMO4,306
RP4-544H6.2,0
RP5-1027O11.1,0
RP11-76N22.2,2
PKN2,847
GTF2B,401
CCBL2,281
RBMXL1,242
GBP3,328
GBP1,636
GBP2,978
GBP7,25
GBP4,360
GBP5,569
RP4-620F22.2,0
GBP6,2
LRRC8B,91
RP5-1007M22.2,97
LRRC8C,183
RP11-302M6.4,0
RP5-943J3.2,2
LRRC8D,128
RP11-302M6.5,0
ZNF326,467
RP5-827O9.1,0
BARHL2,0
RP4-665J23.1,6
RP4-665J23.2,0
RP4-665J23.4,0
ZNF644,867
HFM1,9
CDC7,47
TGFBR3,285
BRDT,8
EPHX4,19
BTBD8,49
KIAA1107,38
RP4-621B10.8,1
C1orf146,0
GLMN,510
RPAP2,614
GFI1,23
EVI5,176
RPL5,51172
FAM69A,57
MTF2,751
TMED5,582
CCDC18,178
DR1,824
FNBP1L,56
BCAR3,8
RP5-1033H22.2,5
RP4-561L24.3,3
DNTTIP2,601
GCLM,192
ABCA4,0
RP11-78O9.1,0
ARHGAP29,41
RP11-148B18.1,0
RP11-148B18.4,0
RP11-148B18.3,1
ABCD3,146
F3,4
RP11-86H7.6,0
RP11-86H7.7,0
LINC01057,3
SLC44A3,8
CNN3,48
RP4-639F20.1,8
ALG14,118
RP11-313A24.1,0
TMEM56,192
TMEM56-RWDD3,0
RP11-57H12.3,1
RWDD3,35
RP11-57H12.5,0
RP4-586O15.1,0
RP11-14O19.1,0
RP11-14O19.2,0
RP4-617C6.1,0
RP11-286B14.1,0
RP11-286B14.2,0
RP11-147C23.1,0
RP5-898J17.1,0
PTBP2,123
DPYD,415
DPYD-AS1,0
DPYD-AS2,0
RP11-272L13.3,0
RP11-490G2.2,0
MIR137HG,0
RP5-1070A16.1,0
SNX7,6
LPPR5,0
RP5-896L10.1,0
LPPR4,0
RP11-413P11.1,0
PALMD,2
FRRS1,19
AGL,322
RP5-884G6.2,12
SLC35A3,259
HIAT1,352
RP4-714D9.2,0
SASS6,144
TRMT13,684
LRRC39,6
DBT,195
RP11-305E17.6,7
RTCA,380
RP5-837M10.2,0
CDC14A,307
RP5-837M10.4,0
GPR88,0
RP11-84O12.4,0
VCAM1,18
EXTL2,104
RP4-549L20.3,15
SLC30A7,329
DPH5,582
AC093157.1,38
RP11-421L21.2,14
RP11-421L21.3,162
RP4-575N6.4,68
S1PR1,343
RP11-157N3.1,0
RP11-411H5.1,0
OLFM3,0
RP11-202K23.1,0
RP5-936J12.1,0
COL11A1,0
RP11-347K2.1,0
RP11-347K2.2,0
RP11-153F1.2,0
RP11-153F1.1,0
RNPC3,443
AMY2B,29
AMY2A,0
AMY1A,3
AMY1B,2
AMY1C,0
RP11-364B6.1,24
RP11-251P6.1,0
RP11-24P14.1,0
RP5-947P14.1,0
RP11-233E12.1,0
PRMT6,112
NTNG1,1
VAV3,169
VAV3-AS1,14
RP11-356N1.2,13
SLC25A24,191
RP11-483I13.5,21
NBPF4,0
RP11-483I13.2,0
