,BMM5_Benign
PGM2L1,207
RP11-702H23.4,0
KCNE3,113
RP11-702H23.6,1
LIPT2,1
AP001372.2,20
POLD3,169
CHRDL2,0
RNF169,86
XRRA1,167
SPCS2,2302
NEU3,20
OR2AT4,0
CTD-2562J17.2,0
SLCO2B1,2
CTD-2562J17.4,0
TPBGL,0
CTD-2562J17.7,1
ARRB1,87
CTD-2562J17.9,0
RPS3,79007
KLHL35,5
GDPD5,19
SERPINH1,56
CTD-2530H12.4,1
MAP6,0
MOGAT2,0
CTD-2530H12.1,0
DGAT2,16
RP11-535A19.1,0
RP11-535A19.2,0
UVRAG,575
CTD-2011F17.2,0
WNT11,1
RP11-619A14.2,0
RP11-619A14.3,0
PRKRIR,176
RP11-111M22.2,62
RP11-111M22.3,118
C11orf30,160
RP11-672A2.6,0
RP11-672A2.5,0
RP11-672A2.4,0
AP001189.4,0
LRRC32,0
RP11-672A2.3,0
RP11-672A2.1,0
RP11-21L23.4,0
TSKU,1
RP11-21L23.3,0
ACER3,177
CTD-2547H18.1,0
B3GNT6,4
CAPN5,8
OMP,0
MYO7A,4
GDPD4,0
PAK1,353
DKFZP434E1119,18
CLNS1A,1524
AQP11,8
RSF1,1088
AAMDC,275
RP11-91P24.7,2
RP11-91P24.5,0
RP11-91P24.6,2
INTS4,189
RP11-7I15.3,0
KCTD14,0
NDUFC2-KCTD14,0
RP11-7I15.4,0
THRSP,1
NDUFC2,1954
ALG8,180
KCTD21-AS1,63
KCTD21,18
USP35,3
GAB2,40
RP11-452H21.1,0
RP11-452H21.2,2
RP11-452H21.4,21
NARS2,159
RP11-843A23.1,1
TENM4,0
RP11-673F18.1,0
CTD-2337I7.1,0
RP11-802F5.1,0
RP11-258O13.1,0
CTD-2555I5.1,0
RP11-686G23.2,0
RP11-179A16.1,1
RP11-876F14.1,0
RP11-179A16.2,0
FAM181B,0
RP11-718B12.2,0
PRCP,276
C11orf82,43
RAB30,96
RAB30-AS1,613
RP11-113K21.4,1
PCF11,571
RP11-727A23.11,48
ANKRD42,156
RP11-727A23.7,1
CCDC90B,745
RP11-727A23.10,2
DLG2,32
RP11-160H12.2,0
CTD-2537O9.1,2
AP000857.3,0
TMEM126B,699
TMEM126A,542
CREBZF,378
CCDC89,0
SYTL2,123
AP000974.1,3
CCDC83,0
RP11-90K17.2,0
PICALM,325
RP11-12D16.2,0
EED,261
C11orf73,735
CCDC81,48
RP11-317J19.1,0
ME3,23
CTD-2005H7.1,2
CTD-2005H7.2,1
PRSS23,71
AP000654.4,3
RP11-736K20.5,1
FZD4,3
RP11-736K20.6,0
TMEM135,42
RP11-720D4.3,0
RP11-164N3.1,0
RP11-164N3.2,0
RP11-164N3.3,0
RAB38,40
CTSC,1074
GRM5-AS1,0
GRM5,0
TYR,0
NOX4,0
RP11-643G5.6,0
TRIM77,0
RP11-313I2.11,3
TRIM49,0
TRIM64B,1
TRIM49D1,0
TRIM49C,0
NAALAD2,4
CHORDC1,553
RP11-699F16.2,0
RP11-201M22.1,0
FAT3,4
RP11-675M1.2,0
RP11-203F8.1,0
RP11-676F20.1,0
MTNR1B,0
SLC36A4,185
RP11-755E23.3,0
CCDC67,0
SMCO4,324
KIAA1731,194
SCARNA9,1
TAF1D,1897
C11orf54,175
MED17,294
VSTM5,0
HEPHL1,1
PANX1,45
RP11-680H20.2,0
FOLR4,0
GPR83,1
MRE11A,166
RP11-685N10.1,0
ANKRD49,460
LINC01171,0
PIWIL4,6
FUT4,29
RP11-867G2.8,0
RP11-867G2.5,0
RP11-867G2.6,0
AMOTL1,43
RP11-856F16.2,1
CWC15,1072
KDM4D,15
KDM4E,0
ENDOD1,97
RP11-712B9.2,49
SESN3,204
RP11-338H14.1,0
RP11-644L4.1,0
FAM76B,266
CEP57,761
MTMR2,91
MAML2,222
CCDC82,359
JRKL,120
JRKL-AS1,0
RP11-49K4.2,0
RP11-360K13.1,1
RP11-882G5.1,0
RP11-379J13.2,0
RP11-115E19.1,0
RP11-99C10.1,0
CNTN5,0
CTD-2383M3.1,1
ARHGAP42,4
TMEM133,3
PGR,0
TRPC6,1
ANGPTL5,0
KIAA1377,137
C11orf70,7
YAP1,3
RP11-864G5.3,0
BIRC3,1005
BIRC2,412
TMEM123,1964
RP11-315O6.1,12
RP11-315O6.2,0
MMP7,1
MMP20,0
RP11-817J15.2,0
RP11-817J15.3,0
MMP27,0
MMP8,1
MMP10,0
MMP1,0
MMP3,0
MMP13,0
DCUN1D5,345
DYNC2H1,42
RP11-563P16.1,1
PDGFD,25
RP11-617B3.2,0
DDI1,0
RP11-886D15.1,0
CASP12,1
CASP4,1107
CASP5,3
CASP1,706
CARD16,1072
CARD17,13
CARD18,0
RP11-94P11.4,0
GRIA4,0
MSANTD4,95
KBTBD3,173
AASDHPPT,282
RP11-677I18.3,0
RP11-677I18.4,0
GUCY1A2,0
RP11-819C21.1,64
CWF19L2,428
ALKBH8,67
ELMOD1,3
AP000889.3,0
SLN,0
AP002353.1,0
AP001024.2,0
AP001024.1,4
SLC35F2,36
RAB39A,2
CUL5,469
RP11-144G7.2,6
ACAT1,316
NPAT,434
ATM,1771
AP001925.1,0
C11orf65,18
KDELC2,62
EXPH5,49
DDX10,200
RP11-25I9.2,0
RP11-708B6.2,0
C11orf87,0
RP11-262A12.1,0
ZC3H12C,5
RDX,378
RP11-347E10.1,0
FDX1,226
ARHGAP20,5
RP11-89C3.3,0
RP11-89C3.4,2
C11orf53,0
COLCA1,11
COLCA2,9
POU2AF1,405
RP11-794P6.3,0
RP11-794P6.2,0
BTG4,0
RP11-794P6.6,0
C11orf88,0
LAYN,7
SIK2,51
PPP2R1B,123
RP11-108O10.2,2
ALG9,34
ALG9,0
FDXACB1,47
C11orf1,339
CRYAB,0
HSPB2,0
HSPB2-C11orf52,0
C11orf52,2
DIXDC1,16
DLAT,120
PIH1D2,5
C11orf57,297
TIMM8B,1266
SDHD,976
SDHD,1
IL18,269
RP11-356J5.4,0
TEX12,3
AP002884.3,0
BCO2,105
PTS,212
PLET1,0
AP002884.2,7
RP11-65M17.3,0
RP11-65M17.1,0
RP11-27G22.1,0
RP11-629G13.1,4
NCAM1,46
NCAM1-AS1,0
RP11-839D17.3,3
TTC12,39
ANKK1,4
RP11-159N11.3,0
DRD2,0
TMPRSS5,3
ZW10,74
RP11-667M19.2,1
CLDN25,0
USP28,171
RP11-667M19.10,0
HTR3B,2
HTR3A,5
ZBTB16,144
RP11-64D24.2,0
NNMT,5
RP11-64D24.4,3
C11orf71,61
RBM7,411
RP11-212D19.4,1
REXO2,1239
NXPE1,0
NXPE4,0
NXPE2,1
CADM1,6
AP000462.3,0
AP000462.2,0
RP11-136I14.2,0
RP11-136I14.5,0
AP000997.1,0
AP000997.2,0
AP000797.3,0
LINC00900,9
AP000797.4,0
AP001891.1,0
AP000770.1,0
BUD13,186
AP006216.10,0
AP006216.11,3
ZNF259,271
APOA5,0
AP006216.5,0
APOA4,0
APOC3,0
APOA1,19
APOA1-AS,0
SIK3,147
AP000936.4,7
PAFAH1B2,438
SIDT2,179
TAGLN,18
PCSK7,1506
RNF214,244
BACE1,20
CEP164,189
AP000892.4,0
DSCAML1,1
RP11-35P15.1,0
FXYD2,63
RP11-728F11.3,0
FXYD6-FXYD2,1
RP11-728F11.4,1
FXYD6,37
TMPRSS13,2
IL10RA,724
TMPRSS4-AS1,0
TMPRSS4,1
SCN4B,0
SCN2B,5
AMICA1,981
MPZL3,80
MPZL2,15
CD3E,2928
CD3D,3871
CD3G,1671
UBE4A,255
RP11-770J1.5,10
ATP5L,10703
RP11-770J1.4,8
KMT2A,726
RP11-770J1.3,1
TTC36,0
TMEM25,65
IFT46,56
ARCN1,353
PHLDB1,37
AP002954.3,0
TREH,0
AP002954.4,1
DDX6,813
CXCR5,54
RP11-158I9.5,9
BCL9L,109
UPK2,0
RP11-158I9.7,25
FOXR1,0
RP11-110I1.12,38
CCDC84,182
RP11-110I1.11,6
RPS25,57876
TRAPPC4,549
SLC37A4,63
RP11-110I1.6,0
HYOU1,116
RP11-110I1.14,8
RP11-110I1.13,14
VPS11,103
HMBS,187
H2AFX,75
DPAGT1,150
C2CD2L,80
HINFP,205
ABCG4,0
AP002956.1,0
NLRX1,36
PDZD3,0
CCDC153,11
CBL,245
MCAM,14
RNF26,167
RP11-334E6.10,1
C1QTNF5,0
MFRP,0
MFRP,0
USP2,1
RP11-334E6.3,0
USP2-AS1,3
THY1,13
RP11-196E1.3,4
PVRL1,24
CTD-2523D13.1,0
CTD-2523D13.2,0
RP11-831A10.2,0
RP11-831A10.1,0
TRIM29,1
AP000679.2,2
OAF,29
POU2F3,0
RP11-778O17.4,0
TMEM136,38
ARHGEF12,77
AP000758.1,0
GRIK4,0
AP002348.1,0
RP11-640N11.2,27
TBCEL,55
TECTA,1
SC5D,151
RP11-730K11.1,10
SORL1,730
BLID,0
RP11-716H6.1,0
RP11-716H6.2,0
UBASH3B,183
CRTAM,179
C11orf63,48
BSX,0
HSPA8,5119
CLMP,2
CTD-2216M2.1,0
RP11-109E10.1,0
AP000783.1,43
LINC01059,6
GRAMD1B,28
SCN3B,12
RP11-634B22.4,0
ZNF202,43
OR6X1,0
OR6M1,0
TMEM225,0
OR8D4,0
OR4D5,0
OR6T1,0
OR10S1,0
OR10G6,0
OR10G4,0
OR10G9,0
OR10G8,0
OR10G7,0
VWA5A,41
OR10D3,0
OR8G5,0
OR8D1,0
OR8D2,0
OR8B2,0
OR8B3,0
OR8B4,0
OR8B8,0
OR8B12,0
OR8A1,0
PANX3,0
TBRG1,557
SIAE,31
SPA17,64
NRGN,122
RP11-677M14.2,7
VSIG2,4
ESAM,41
RP11-677M14.3,12
MSANTD2,30
RP11-677M14.7,11
ROBO3,57
RP11-664I21.5,0
ROBO4,57
RP11-664I21.6,0
HEPACAM,0
HEPN1,0
CCDC15,61
SLC37A2,10
TMEM218,258
RP11-687M24.4,0
RP11-687M24.5,0
PKNOX2,0
RP11-687M24.8,0
FEZ1,69
AP000708.1,29
EI24,283
STT3A-AS1,0
STT3A,139
CHEK1,146
ACRV1,0
PATE1,0
PATE2,0
PATE3,0
PATE4,0
RP11-680F20.10,1
HYLS1,184
PUS3,118
RP11-680F20.9,0
DDX25,8
RP11-680F20.11,0
RP11-680F20.5,0
RP11-680F20.4,6
RP11-680F20.6,0
CDON,8
RP11-680F20.12,0
RP11-673E11.2,0
RP11-50B3.2,0
RPUSD4,227
RP11-50B3.4,4
FAM118B,102
SRPR,321
FOXRED1,91
TIRAP,43
RP11-712L6.7,0
RP11-712L6.5,10
DCPS,289
ST3GAL4,97
KIRREL3,13
KIRREL3-AS1,0
RP11-115C10.1,0
RP11-688I9.4,0
KIRREL3-AS2,0
RP11-688I9.2,0
KIRREL3-AS3,0
RP11-168K9.1,0
RP11-168K9.2,0
CTD-2234N14.2,0
CTD-2234N14.1,0
RP11-480C22.1,0
RP11-702B10.2,0
RP11-702B10.1,0
ETS1,713
RP11-1007G5.2,0
RP11-264E20.2,0
RP11-264E20.1,0
RP11-744N12.3,2
FLI1,738
SENCR,46
KCNJ1,0
KCNJ5,13
C11orf45,4
TP53AIP1,4
ARHGAP32,48
BARX2,9
TMEM45B,16
NFRKB,115
PRDM10,23
LINC00167,4
AP003041.2,1
APLP2,978
ST14,48
ZBTB44,454
RP11-121M22.1,3
ADAMTS8,0
ADAMTS15,0
C11orf44,0
RP11-890B15.2,45
RP11-890B15.3,15
SNX19,95
AP002856.4,0
AP002856.6,0
AP002856.7,0
AP002856.5,0
NTM,0
AP003025.2,0
RP11-217L21.1,0
AP003039.3,0
AP004372.1,0
RP11-697E14.2,0
OPCML,1
RP11-448P19.1,0
SPATA19,0
IGSF9B,22
RP11-713P17.5,0
RP11-713P17.3,13
RP11-713P17.4,3
JAM3,17
NCAPD3,204
RP11-700F16.3,0
VPS26B,105
THYN1,707
ACAD8,128
GLB1L3,3
GLB1L2,25
B3GAT1,10
AP004550.1,0
RP11-469N6.3,0
RP11-469N6.2,0
RP11-469N6.1,0
RP11-555G19.1,0
AP003062.1,0
AP005135.2,0
RP11-598F7.1,0
AC026369.1,0
FAM138D,0
IQSEC3,23
RP11-598F7.3,55
RP11-598F7.4,0
RP11-598F7.5,0
RP11-598F7.6,1
SLC6A12,4
RP11-283I3.1,0
RP11-283I3.2,0
SLC6A13,0
KDM5A,786
CCDC77,125
B4GALNT3,1
NINJ2,149
RP5-1154L15.1,0
RP11-218M22.1,33
RP11-218M22.2,0
WNK1,549
RAD52,43
RP11-359B12.2,17
ERC1,182
RP5-951N9.1,0
LINC00942,1
WNT5B,2
FBXL14,7
ADIPOR2,234
CACNA2D4,108
LRTM2,0
RP5-1096D14.3,0
LINC00940,0
DCP1B,79
CACNA1C,2
RP5-1096D14.6,48
CACNA1C-AS4,0
CACNA1C-AS3,0
CACNA1C-AS2,66
CACNA1C-AS1,5
RP11-885B4.1,0
RP11-885B4.2,1
FKBP4,277
RP4-816N1.6,53
RP4-816N1.7,0
ITFG2,473
NRIP2,9
AC005841.1,0
FOXM1,72
RHNO1,251
TULP3,56
TEAD4,10
TSPAN9,7
RP5-1063M23.1,0
RP5-1063M23.2,0
RP11-476M19.2,0
PRMT8,3
RP11-476M19.3,0
EFCAB4B,56
PARP11,194
RP11-664D1.1,67
RP11-320N7.2,0
CCND2-AS1,4
CCND2-AS2,0
CCND2,485
C12orf5,118
FGF23,3
FGF6,0
C12orf4,109
RAD51AP1,252
DYRK4,180
RP11-500M8.7,0
AKAP3,2
NDUFA9,605
RP11-234B24.6,1
RP11-234B24.2,1
GALNT8,0
RP11-234B24.4,0
KCNA6,0
KCNA1,0
RP11-429A20.3,0
RP11-429A20.4,0
KCNA5,16
RP11-319E16.1,0
RP11-1038A11.3,0
RP11-319E16.2,0
RP11-1038A11.2,0
RP11-1038A11.1,0
NTF3,2
ANO2,1
VWF,3
RP3-454B23.1,0
CD9,1929
PLEKHG6,2
TNFRSF1A,671
SCNN1A,34
LTBR,101
RP1-102E24.8,0
CD27-AS1,118
CD27,1381
TAPBPL,310
VAMP1,129
MRPL51,1899
NCAPD2,170
RP5-940J5.3,1
GAPDH,18336
RP5-940J5.9,148
IFFO1,59
RP5-940J5.8,12
NOP2,142
CHD4,759
RP5-940J5.6,12
LPAR5,107
ACRBP,14
ING4,641
RP4-761J14.8,0
ZNF384,84
PIANP,2
RP4-761J14.9,0
COPS7A,209
RP4-761J14.10,5
MLF2,968
PTMS,50
LAG3,138
CD4,275
GPR162,8
GNB3,4
CDCA3,179
USP5,180
TPI1,2546
SPSB2,156
LRRC23,104
ENO2,109
ATN1,58
C12orf57,2937
U47924.31,21
PTPN6,1474
EMG1,547
U47924.27,1
U47924.29,0
PHB2,1578
LPCAT3,155
U47924.30,16
C1S,8
C1R,17
C1RL,157
C1RL-AS1,79
RBP5,2
RP11-273B20.1,2
CLSTN3,47
RP11-273B20.3,0
PEX5,77
ACSM4,4
CD163L1,4
CD163,34
APOBEC1,1
GDF3,0
DPPA3,0
CLEC4C,127
NANOGNB,3
NANOG,2
SLC2A14,2
SLC2A3,814
FOXJ2,83
C3AR1,36
NECAP1,326
CLEC4A,121
ZNF705A,0
FAM66C,36
FAM90A1,2
RP11-266K4.9,9
LINC00937,71
RP11-90D4.3,8
CLEC6A,2
CLEC4D,28
CLEC4E,32
RP11-561P12.5,0
AICDA,10
MFAP5,5
RP11-20D14.3,0
RIMKLB,235
A2ML1-AS1,0
RP11-20D14.6,6
A2ML1-AS2,0
A2ML1,5
PHC1,81
M6PR,1369
KLRG1,1091
RP11-259O18.4,0
A2M-AS1,179
A2M,5
PZP,49
LINC00987,180
RP11-118B22.4,7
RP13-735L24.1,3
KLRB1,4920
RP11-705C15.4,2
CLEC2D,1259
RP11-75L1.1,1
CLECL1,137
CD69,1863
KLRF1,412
CLEC2B,1112
RP11-290C10.1,23
KLRF2,2
CLEC2A,0
AC091814.2,12
AC091814.3,1
CLEC12A,288
CLEC1B,0
CLEC12B,4
RP11-133L14.5,0
CLEC9A,37
CLEC1A,1
CLEC7A,189
OLR1,8
TMEM52B,2
GABARAPL1,141
RP11-656E20.5,0
KLRD1,885
RP11-277P12.10,0
RP11-277P12.9,0
RP11-277P12.20,10
KLRC4-KLRK1,7
KLRK1,46
KLRC4,89
NKG2-E,0
KLRC3,11
KLRC2,66
KLRC1,252
EIF2S3L,32
RP11-291B21.2,453
MAGOHB,431
STYK1,12
YBX3,446
RP13-81N3.2,0
TAS2R7,0
TAS2R8,0
TAS2R9,0
PRR4,698
TAS2R10,2
PRH1,0
TAS2R13,1
PRH2,1
TAS2R14,26
TAS2R50,0
TAS2R20,1
TAS2R19,3
TAS2R31,5
AC018630.1,3
TAS2R46,0
TAS2R43,2
TAS2R30,15
TAS2R42,0
RP11-711K1.8,1
PRB3,0
PRB4,0
PRB1,0
PRB2,0
RP11-434C1.2,0
RP11-434C1.1,59
ETV6,177
BCL2L14,26
LRP6,27
MANSC1,15
LOH12CR2,44
LOH12CR1,233
DUSP16,20
RP11-253I19.3,1
CREBL2,142
GPR19,6
RP11-180M15.3,0
CDKN1B,875
RP11-180M15.4,0
APOLD1,85
DDX47,14
GPRC5A,4
RP11-392P7.6,10
GPRC5D,1
RP11-392P7.7,0
HEBP1,246
RP11-377D9.3,1
KIAA1467,19
GSG1,7
EMP1,24
C12orf36,0
GRIN2B,0
RP11-134N1.2,9
ATF7IP,670
PLBD1,302
RP11-502N13.2,0
RP11-695J4.2,0
GUCY2C,40
RP11-174G6.1,4
HIST4H4,49
H2AFJ,804
WBP11,790
C12orf60,26
SMCO3,0
ART4,16
RP11-233G1.4,0
MGP,8
ERP27,27
ARHGDIB,10128
PDE6H,3
RP11-508P1.2,0
RERG,0
RERG-AS1,0
PTPRO,27
EPS8,18
RP11-6B19.1,0
RP11-6B19.2,0
STRAP,1042
DERA,298
SLC15A5,0
MGST1,464
LMO3,0
RP11-424M22.3,0
RP11-69C13.1,1
RP11-239A17.1,0
RP11-871F6.3,0
RP11-606D9.1,0
RERGL,0
PIK3C2G,0
PLCZ1,1
RP11-361I14.2,0
CAPZA3,0
PLEKHA5,138
AEBP2,154
RP11-405A12.2,0
RP11-664H17.1,0
CTC-465D4.1,0
RP11-284H19.1,0
PDE3A,3
SLCO1C1,0
SLCO1B3,0
LST3,0
SLCO1B7,0
RP11-125O5.2,0
SLCO1B1,0
SLCO1A2,0
IAPP,35
PYROXD1,198
RECQL,392
GOLT1B,240
C12orf39,2
GYS2,1
LDHB,6417
RP11-59N23.3,0
RP11-59N23.1,0
KCNJ8,9
ABCC9,0
RP11-729I10.2,0
CMAS,410
ST8SIA1,40
RP11-73M14.1,0
C2CD5,113
RP11-359J14.2,3
RP11-268P4.5,0
RP11-268P4.4,2
ETNK1,402
RP11-114G22.1,0
RP11-449P1.1,0
RP11-153K16.1,0
RP11-153K16.2,0
SOX5,2
RP11-437F6.1,0
RP11-444D3.1,3
RP11-778H2.1,0
LINC00477,0
RP11-625L16.1,0
BCAT1,101
RP11-625L16.3,0
AC026310.1,0
RP11-662I13.2,0
C12orf77,5
RP11-713N11.5,0
LRMP,667
RP11-713N11.4,0
CASC1,2
LYRM5,412
KRAS,527
AC087239.1,0
IFLTD1,36
RP11-443N24.2,1
RP11-443N24.3,0
RP11-443N24.4,0
RASSF8-AS1,11
RASSF8,7
BHLHE41,5
SSPN,30
RP11-283G6.3,0
RP11-283G6.4,0
RP11-283G6.5,0
RP11-612B6.1,0
RP11-513G19.1,0
RP11-612B6.2,13
ITPR2,262
RP11-666F17.1,1
ASUN,227
FGFR1OP2,1092
RP11-421F16.3,0
TM7SF3,143
MED21,308
C12orf71,0
RP11-582E3.2,0
STK38L,138
ARNTL2,52
RP11-165P7.1,0
SMCO2,1
PPFIBP1,147
RP11-709A23.1,1
RP11-1060J15.4,1
REP15,1
RP11-1060J15.7,0
MRPS35,429
MANSC4,2
RP11-860B13.1,0
KLHL42,117
RP11-860B13.3,0
PTHLH,0
RP11-993B23.3,0
CCDC91,601
RP11-967K21.1,15
RP11-977P2.1,0
RP11-946L16.1,0
FAR2,44
RP11-996F15.2,7
ERGIC2,771
OVCH1-AS1,17
OVCH1,0
TMTC1,4
RP11-310I24.1,0
RP11-776A13.1,0
RP11-776A13.3,0
RP11-155I9.1,0
IPO8,154
CAPRIN2,107
RP11-77I22.2,0
LINC00941,4
TSPAN11,0
RP11-551L14.4,0
RP11-551L14.6,0
DDX11-AS1,13
DDX11,245
FAM60A,798
AC024940.1,6
RP11-771K4.1,2
DENND5B,49
DENND5B-AS1,0
METTL20,45
AMN1,142
H3F3C,111
RP11-428G5.5,115
KIAA1551,1369
RP11-843B15.2,0
BICD1,167
FGD4,102
DNM1L,382
YARS2,210
PKP2,9
RP11-267D19.1,0
SYT10,0
RP11-438D14.2,0
RP11-847H18.2,7
ALG10,28
RP11-847H18.3,1
RP11-313F23.3,0
RP11-313F23.4,0
ALG10B,11
RP11-804F13.1,0
CPNE8,77
RP11-396F22.1,3
RP11-554L12.1,0
KIF21A,152
ABCD2,60
C12orf40,4
SLC2A13,21
RP11-476D10.1,0
AC079630.2,0
AC079630.4,0
LRRK2,169
MUC19,7
RP11-115F18.1,0
CNTN1,3
PDZRN4,22
RP11-413B19.2,0
RP11-630C16.1,0
RP11-630C16.2,5
GXYLT1,157
YAF2,415
AC020629.1,1
PPHLN1,879
ZCRB1,809
PRICKLE1,23
RP11-328C8.4,0
RP11-609L23.1,0
RP11-25I15.2,0
RP11-25I15.3,0
RP11-547C5.1,0
RP11-547C5.2,3
RP11-118A3.1,0
ADAMTS20,0
RP11-350F4.2,85
PUS7L,444
IRAK4,618
TWF1,179
TMEM117,18
RP11-46I1.1,0
NELL2,206
DBX2,0
RP11-478B9.1,0
ANO6,104
RP11-352M15.1,0
LINC00938,361
ARID2,281
SCAF11,1888
SLC38A1,1338
SLC38A2,588
RP11-474P2.2,0
RP11-96H19.1,41
RP11-474P2.4,0
RP11-446N19.1,69
SLC38A4,0
AMIGO2,34
PCED1B,224
RP11-493L12.3,0
RP11-493L12.4,105
RP11-493L12.5,0
RP1-90J4.1,1
RPAP3,188
RP1-197B17.3,15
ENDOU,0
RAPGEF3,29
SLC48A1,113
HDAC7,309
AC004466.1,2
RP5-1057I20.2,0
VDR,57
RP11-89H19.1,3
TMEM106C,421
COL2A1,0
RP1-228P16.3,0
RP1-228P16.4,2
RP1-228P16.5,0
SENP1,112
PFKM,48
ASB8,469
C12orf68,0
DKFZP779L1853,41
OR10AD1,0
RP11-370I10.2,0
H1FNT,0
ZNF641,124
RP11-370I10.6,0
AC024257.1,1
ANP32D,4
C12orf54,58
RP11-722P11.4,0
OR8S1,1
LALBA,0
KANSL2,200
CCNT1,211
LINC00935,0
ADCY6,5
RP11-579D7.2,0
RP11-579D7.4,2
CACNB3,33
DDX23,307
RND1,30
RP11-302B13.5,103
CCDC65,87
FKBP11,1013
AC073610.5,0
ARF3,446
WNT10B,2
WNT1,0
DDN,0
RP11-386G11.3,0
RP11-386G11.5,19
PRKAG1,454
KMT2D,147
RHEBL1,55
DHH,0
RP11-386G11.8,0
LMBR1L,293
RP11-386G11.10,25
TUBA1B,9391
TUBA1A,1825
TUBA1C,458
RP11-977B10.2,0
RP11-161H23.5,0
RP11-161H23.9,0
PRPH,0
TROAP,140
C1QL4,0
DNAJC22,3
SPATS2,272
KCNH3,11
MCRS1,415
PRPF40B,34
RP11-133N21.10,0
FAM186B,2
FMNL3,66
TMBIM6,2630
NCKAP5L,103
BCDIN3D-AS1,9
BCDIN3D,115
RP11-70F11.7,0
FAIM2,2
RP11-70F11.11,0
RP11-70F11.8,2
AQP2,0
RP11-469H8.6,0
RP11-469H8.8,0
AQP5,1
AQP6,1
RACGAP1,172
ASIC1,7
SMARCD1,326
GPD1,1
COX14,1524
CERS5,264
LIMA1,234
RP3-405J10.4,0
AC140061.12,0
FAM186A,4
LARP4,195
DIP2B,169
ATF1,432
TMPRSS12,0
METTL7A,249
HIGD1C,1
SLC11A2,117
LETMD1,564
CSRNP2,36
TFCP2,170
POU6F1,27
AC139768.1,0
DAZAP2,1973
SMAGP,226
BIN2,1480
CELA1,14
GALNT6,119
SLC4A8,18
RP11-607P23.1,0
SCN8A,1
RP11-923I11.3,1
AC068987.1,0
RP11-923I11.6,0
RP11-923I11.4,1
RP11-923I11.5,0
ANKRD33,0
ACVRL1,5
ACVR1B,39
GRASP,3
NR4A1,49
RP11-1100L3.8,0
C12orf44,459
RP11-1100L3.7,2
KRT80,0
C12orf80,0
LINC00592,0
KRT7,3
RP3-416H24.1,0
KRT86,4
RP11-845M18.7,0
KRT81,2
RP11-845M18.6,0
KRT83,0
AC121757.1,0
KRT85,0
KRT84,0
RP3-416H24.4,0
KRT82,0
RP11-1020M18.10,0
KRT75,0
KRT6B,0
KRT6C,0
KRT6A,0
KRT5,9
AC055736.1,0
KRT71,0
KRT74,0
KRT72,16
RP11-641A6.2,25
KRT73,6
KRT2,8
KRT1,26
KRT77,0
RP11-641A6.3,0
KRT76,0
KRT3,0
KRT4,0
KRT79,0
KRT78,0
KRT8,63
KRT18,89
EIF4B,3317
RP11-983P16.4,7
TENC1,0
SPRYD3,115
IGFBP6,42
SOAT2,7
CSAD,192
RP11-1136G11.8,0
ZNF740,74
ITGB7,333
RARG,78
MFSD5,83
ESPL1,19
PFDN5,14906
RP11-680A11.5,8
C12orf10,535
AAAS,206
SP7,0
SP1,210
AMHR2,5
PRR13,2281
PCBP2,3693
MAP3K12,35
RP11-793H13.11,37
TARBP2,107
RP11-793H13.10,4
NPFF,0
ATF7,218
RP11-793H13.3,2
ATP5G2,8281
CALCOCO1,286
RP11-686F15.3,2
RP11-686F15.2,0
HOXC13-AS,0
HOXC13,0
HOXC12,0
AC012531.23,0
HOTAIR,0
HOXC11,0
HOXC-AS3,0
HOXC10,0
RP11-834C11.12,0
HOXC6,0
HOXC-AS2,1
HOXC9,0
HOXC-AS1,0
HOXC8,1
HOXC4,0
AC012531.25,0
HOXC5,0
HOXC4,0
RP11-834C11.3,6
RP11-834C11.6,2
RP11-834C11.4,0
RP11-834C11.11,0
RP11-834C11.10,0
RP11-834C11.8,0
SMUG1,192
CBX5,741
RP11-968A15.2,4
HNRNPA1,20590
NFE2,178
COPZ1,1005
RP11-753H16.3,0
RP11-753H16.5,1
GPR84,8
ZNF385A,124
ITGA5,119
LINC01154,0
GTSF1,141
NCKAP1L,651
RP11-1049A21.2,0
PDE1B,19
PPP1R1A,0
LACRT,0
DCD,0
RP11-850F7.7,0
MUCL1,1
TESPA1,349
RP11-616L12.1,0
NEUROD4,0
OR9K2,0
OR10A7,0
OR6C74,0
OR6C6,0
OR6C1,0
OR6C3,0
OR6C75,0
OR6C65,0
OR6C76,0
RP11-110A12.2,1
OR6C2,0
OR6C70,0
OR6C68,0
OR6C4,0
OR2AP1,0
OR10P1,0
RP11-644F5.16,0
METTL7B,4
ITGA7,2
RP11-644F5.10,4
BLOC1S1,2336
RDH5,133
CD63,1848
RP11-644F5.11,36
GDF11,23
SARNP,287
RP11-762I7.5,4
ORMDL2,547
DNAJC14,93
MMP19,4
WIBG,624
DGKA,535
PMEL,0
CDK2,145
RP11-973D8.4,0
RAB5B,291
SUOX,53
IKZF4,29
RP11-603J24.4,0
RPS26,23668
ERBB3,17
RP11-603J24.9,0
PA2G4,2023
RP11-603J24.17,12
RPL41,148683
ZC3H10,64
ESYT1,351
RP11-603J24.6,0
RP11-603J24.5,4
RP11-603J24.14,1
MYL6B,474
MYL6,10748
SMARCC2,588
RNF41,271
NABP2,255
SLC39A5,2
ANKRD52,47
COQ10A,88
RP11-977G19.14,0
CS,237
RP11-977G19.10,0
RP11-977G19.11,80
RP11-977G19.12,40
CNPY2,999
PAN2,146
IL23A,97
